day,site,fac.no,species,attacks,time.delay,trial
4,17,5,mimic_junonia,0,four,mimic
4,17,6,mimic_junonia,0,four,mimic
4,17,7,mimic_junonia,0,four,mimic
4,17,8,mimic_junonia,0,four,mimic
4,17,9,mimic_junonia,0,four,mimic
4,17,10,mimic_junonia,0,four,mimic
4,17,11,mimic_junonia,0,four,mimic
4,17,12,mimic_junonia,0,four,mimic
4,17,13,mimic_junonia,0,four,mimic
4,17,14,mimic_junonia,0,four,mimic
4,17,15,mimic_junonia,0,four,mimic
4,17,16,mimic_junonia,0,four,mimic
4,17,17,mimic_junonia,0,four,mimic
4,17,18,mimic_junonia,0,four,mimic
4,17,19,mimic_junonia,0,four,mimic
4,17,20,mimic_junonia,0,four,mimic
4,17,21,mimic_junonia,0,four,mimic
4,17,22,mimic_junonia,0,four,mimic
4,17,23,mimic_junonia,0,four,mimic
4,17,24,mimic_junonia,0,four,mimic
4,17,25,mimic_junonia,0,four,mimic
4,18,1,mimic_limenitis,0,four,mimic
4,18,2,mimic_limenitis,0,four,mimic
4,18,3,mimic_limenitis,0,four,mimic
4,18,4,mimic_limenitis,0,four,mimic
4,18,5,mimic_limenitis,0,four,mimic
4,18,6,mimic_limenitis,0,four,mimic
4,18,7,mimic_limenitis,0,four,mimic
4,18,8,mimic_limenitis,0,four,mimic
4,18,9,mimic_limenitis,0,four,mimic
4,18,10,mimic_limenitis,0,four,mimic
4,18,11,mimic_limenitis,0,four,mimic
4,18,12,mimic_limenitis,0,four,mimic
4,18,13,mimic_limenitis,0,four,mimic
4,18,14,mimic_limenitis,0,four,mimic
4,18,15,mimic_limenitis,0,four,mimic
4,18,16,mimic_limenitis,0,four,mimic
4,18,17,mimic_limenitis,0,four,mimic
4,18,18,mimic_limenitis,0,four,mimic
4,18,19,mimic_limenitis,0,four,mimic
4,18,20,mimic_limenitis,0,four,mimic
4,18,21,mimic_limenitis,0,four,mimic
4,18,22,mimic_limenitis,0,four,mimic
4,18,23,mimic_limenitis,0,four,mimic
4,18,24,mimic_limenitis,0,four,mimic
4,18,25,mimic_limenitis,0,four,mimic
4,18,1,mimic_junonia,0,four,mimic
4,18,2,mimic_junonia,0,four,mimic
4,18,3,mimic_junonia,0,four,mimic
4,18,4,mimic_junonia,0,four,mimic
4,18,5,mimic_junonia,0,four,mimic
4,18,6,mimic_junonia,0,four,mimic
4,18,7,mimic_junonia,0,four,mimic
4,18,8,mimic_junonia,0,four,mimic
4,18,9,mimic_junonia,0,four,mimic
4,18,10,mimic_junonia,0,four,mimic
4,18,11,mimic_junonia,0,four,mimic
4,18,12,mimic_junonia,0,four,mimic
4,18,13,mimic_junonia,0,four,mimic
4,18,14,mimic_junonia,0,four,mimic
4,18,15,mimic_junonia,0,four,mimic
4,18,16,mimic_junonia,0,four,mimic
4,18,17,mimic_junonia,0,four,mimic
4,18,18,mimic_junonia,0,four,mimic
4,18,19,mimic_junonia,0,four,mimic
4,18,20,mimic_junonia,0,four,mimic
4,18,21,mimic_junonia,0,four,mimic
4,18,22,mimic_junonia,0,four,mimic
4,18,23,mimic_junonia,0,four,mimic
4,18,24,mimic_junonia,0,four,mimic
4,18,25,mimic_junonia,0,four,mimic
4,19,1,mimic_limenitis,0,four,mimic
4,19,2,mimic_limenitis,0,four,mimic
4,19,3,mimic_limenitis,0,four,mimic
4,19,4,mimic_limenitis,0,four,mimic
4,19,5,mimic_limenitis,0,four,mimic
4,19,6,mimic_limenitis,0,four,mimic
4,19,7,mimic_limenitis,0,four,mimic
4,19,8,mimic_limenitis,0,four,mimic
4,19,9,mimic_limenitis,0,four,mimic
4,19,10,mimic_limenitis,0,four,mimic
4,19,11,mimic_limenitis,0,four,mimic
4,19,12,mimic_limenitis,0,four,mimic
4,19,13,mimic_limenitis,0,four,mimic
4,19,14,mimic_limenitis,0,four,mimic
4,19,15,mimic_limenitis,0,four,mimic
4,19,16,mimic_limenitis,0,four,mimic
4,19,17,mimic_limenitis,0,four,mimic
4,19,18,mimic_limenitis,0,four,mimic
4,19,19,mimic_limenitis,0,four,mimic
4,19,20,mimic_limenitis,0,four,mimic
4,19,21,mimic_limenitis,0,four,mimic
4,19,22,mimic_limenitis,0,four,mimic
4,19,23,mimic_limenitis,0,four,mimic
4,19,24,mimic_limenitis,0,four,mimic
4,19,25,mimic_limenitis,0,four,mimic
4,19,1,mimic_junonia,0,four,mimic
4,19,2,mimic_junonia,0,four,mimic
4,19,3,mimic_junonia,0,four,mimic
4,19,4,mimic_junonia,0,four,mimic
4,19,5,mimic_junonia,0,four,mimic
4,19,6,mimic_junonia,0,four,mimic
4,19,7,mimic_junonia,0,four,mimic
4,19,8,mimic_junonia,0,four,mimic
4,19,9,mimic_junonia,0,four,mimic
4,19,10,mimic_junonia,0,four,mimic
4,19,11,mimic_junonia,0,four,mimic
4,19,12,mimic_junonia,0,four,mimic
4,19,13,mimic_junonia,0,four,mimic
4,19,14,mimic_junonia,0,four,mimic
4,19,15,mimic_junonia,0,four,mimic
4,19,16,mimic_junonia,0,four,mimic
4,19,17,mimic_junonia,0,four,mimic
4,19,18,mimic_junonia,0,four,mimic
4,19,19,mimic_junonia,0,four,mimic
4,19,20,mimic_junonia,0,four,mimic
4,19,21,mimic_junonia,0,four,mimic
4,19,22,mimic_junonia,0,four,mimic
4,19,23,mimic_junonia,0,four,mimic
4,19,24,mimic_junonia,0,four,mimic
4,19,25,mimic_junonia,0,four,mimic
4,20,1,mimic_limenitis,0,four,mimic
4,20,2,mimic_limenitis,0,four,mimic
4,20,3,mimic_limenitis,0,four,mimic
4,20,4,mimic_limenitis,0,four,mimic
4,20,5,mimic_limenitis,0,four,mimic
4,20,6,mimic_limenitis,0,four,mimic
4,20,7,mimic_limenitis,0,four,mimic
4,20,8,mimic_limenitis,0,four,mimic
4,20,9,mimic_limenitis,0,four,mimic
4,20,10,mimic_limenitis,0,four,mimic
4,20,11,mimic_limenitis,0,four,mimic
4,20,12,mimic_limenitis,0,four,mimic
4,20,13,mimic_limenitis,0,four,mimic
4,20,14,mimic_limenitis,0,four,mimic
4,20,15,mimic_limenitis,0,four,mimic
4,20,16,mimic_limenitis,0,four,mimic
4,20,17,mimic_limenitis,0,four,mimic
4,20,18,mimic_limenitis,0,four,mimic
4,20,19,mimic_limenitis,0,four,mimic
4,20,20,mimic_limenitis,0,four,mimic
4,20,21,mimic_limenitis,0,four,mimic
4,20,22,mimic_limenitis,0,four,mimic
4,20,23,mimic_limenitis,0,four,mimic
4,20,24,mimic_limenitis,0,four,mimic
4,20,25,mimic_limenitis,0,four,mimic
4,20,1,mimic_junonia,0,four,mimic
4,20,2,mimic_junonia,0,four,mimic
4,20,3,mimic_junonia,0,four,mimic
4,20,4,mimic_junonia,0,four,mimic
4,20,5,mimic_junonia,0,four,mimic
4,20,6,mimic_junonia,0,four,mimic
4,20,7,mimic_junonia,0,four,mimic
4,20,8,mimic_junonia,0,four,mimic
4,20,9,mimic_junonia,0,four,mimic
4,20,10,mimic_junonia,0,four,mimic
4,20,11,mimic_junonia,0,four,mimic
4,20,12,mimic_junonia,0,four,mimic
4,20,13,mimic_junonia,0,four,mimic
4,20,14,mimic_junonia,0,four,mimic
4,20,15,mimic_junonia,0,four,mimic
4,20,16,mimic_junonia,0,four,mimic
4,20,17,mimic_junonia,0,four,mimic
4,20,18,mimic_junonia,0,four,mimic
4,20,19,mimic_junonia,0,four,mimic
4,20,20,mimic_junonia,0,four,mimic
4,20,21,mimic_junonia,0,four,mimic
4,20,22,mimic_junonia,0,four,mimic
4,20,23,mimic_junonia,0,four,mimic
4,20,24,mimic_junonia,0,four,mimic
4,20,25,mimic_junonia,0,four,mimic
1,1,1,mimic_limenitis,1,two,mimic
1,1,2,mimic_limenitis,1,two,mimic
1,1,3,mimic_limenitis,1,two,mimic
1,1,4,mimic_limenitis,1,two,mimic
1,1,5,mimic_limenitis,1,two,mimic
1,1,6,mimic_limenitis,0,two,mimic
1,1,7,mimic_limenitis,0,two,mimic
1,1,8,mimic_limenitis,0,two,mimic
1,1,9,mimic_limenitis,0,two,mimic
1,1,10,mimic_limenitis,0,two,mimic
1,1,11,mimic_limenitis,0,two,mimic
1,1,12,mimic_limenitis,0,two,mimic
1,1,13,mimic_limenitis,0,two,mimic
1,1,14,mimic_limenitis,0,two,mimic
1,1,15,mimic_limenitis,0,two,mimic
1,1,16,mimic_limenitis,0,two,mimic
1,1,17,mimic_limenitis,0,two,mimic
1,1,18,mimic_limenitis,0,two,mimic
1,1,19,mimic_limenitis,0,two,mimic
1,1,20,mimic_limenitis,0,two,mimic
1,1,21,mimic_limenitis,0,two,mimic
1,1,22,mimic_limenitis,0,two,mimic
1,1,23,mimic_limenitis,0,two,mimic
1,1,24,mimic_limenitis,0,two,mimic
1,1,25,mimic_limenitis,0,two,mimic
1,1,1,mimic_junonia,1,two,mimic
1,1,2,mimic_junonia,1,two,mimic
1,1,3,mimic_junonia,1,two,mimic
1,1,4,mimic_junonia,0,two,mimic
1,1,5,mimic_junonia,0,two,mimic
1,1,6,mimic_junonia,0,two,mimic
1,1,7,mimic_junonia,0,two,mimic
1,1,8,mimic_junonia,0,two,mimic
1,1,9,mimic_junonia,0,two,mimic
1,1,10,mimic_junonia,0,two,mimic
1,1,11,mimic_junonia,0,two,mimic
1,1,12,mimic_junonia,0,two,mimic
1,1,13,mimic_junonia,0,two,mimic
1,1,14,mimic_junonia,0,two,mimic
1,1,15,mimic_junonia,0,two,mimic
1,1,16,mimic_junonia,0,two,mimic
1,1,17,mimic_junonia,0,two,mimic
1,1,18,mimic_junonia,0,two,mimic
1,1,19,mimic_junonia,0,two,mimic
1,1,20,mimic_junonia,0,two,mimic
1,1,21,mimic_junonia,0,two,mimic
1,1,22,mimic_junonia,0,two,mimic
1,1,23,mimic_junonia,0,two,mimic
1,1,24,mimic_junonia,0,two,mimic
1,1,25,mimic_junonia,0,two,mimic
1,2,1,mimic_limenitis,0,two,mimic
1,2,2,mimic_limenitis,0,two,mimic
1,2,3,mimic_limenitis,0,two,mimic
1,2,4,mimic_limenitis,0,two,mimic
1,2,5,mimic_limenitis,0,two,mimic
1,2,6,mimic_limenitis,0,two,mimic
1,2,7,mimic_limenitis,0,two,mimic
1,2,8,mimic_limenitis,0,two,mimic
1,2,9,mimic_limenitis,0,two,mimic
1,2,10,mimic_limenitis,0,two,mimic
1,2,11,mimic_limenitis,0,two,mimic
1,2,12,mimic_limenitis,0,two,mimic
1,2,13,mimic_limenitis,0,two,mimic
1,2,14,mimic_limenitis,0,two,mimic
1,2,15,mimic_limenitis,0,two,mimic
1,2,16,mimic_limenitis,0,two,mimic
1,2,17,mimic_limenitis,0,two,mimic
1,2,18,mimic_limenitis,0,two,mimic
1,2,19,mimic_limenitis,0,two,mimic
1,2,20,mimic_limenitis,0,two,mimic
1,2,21,mimic_limenitis,0,two,mimic
1,2,22,mimic_limenitis,0,two,mimic
1,2,23,mimic_limenitis,0,two,mimic
1,2,24,mimic_limenitis,0,two,mimic
1,2,25,mimic_limenitis,0,two,mimic
1,2,1,mimic_junonia,0,two,mimic
1,2,2,mimic_junonia,0,two,mimic
1,2,3,mimic_junonia,0,two,mimic
1,2,4,mimic_junonia,0,two,mimic
1,2,5,mimic_junonia,0,two,mimic
1,2,6,mimic_junonia,0,two,mimic
1,2,7,mimic_junonia,0,two,mimic
1,2,8,mimic_junonia,0,two,mimic
1,2,9,mimic_junonia,0,two,mimic
1,2,10,mimic_junonia,0,two,mimic
1,2,11,mimic_junonia,0,two,mimic
1,2,12,mimic_junonia,0,two,mimic
1,2,13,mimic_junonia,0,two,mimic
1,2,14,mimic_junonia,0,two,mimic
1,2,15,mimic_junonia,0,two,mimic
1,2,16,mimic_junonia,0,two,mimic
1,2,17,mimic_junonia,0,two,mimic
1,2,18,mimic_junonia,0,two,mimic
1,2,19,mimic_junonia,0,two,mimic
1,2,20,mimic_junonia,0,two,mimic
1,2,21,mimic_junonia,0,two,mimic
1,2,22,mimic_junonia,0,two,mimic
1,2,23,mimic_junonia,0,two,mimic
1,2,24,mimic_junonia,0,two,mimic
1,2,25,mimic_junonia,0,two,mimic
1,3,1,mimic_limenitis,0,two,mimic
1,3,2,mimic_limenitis,0,two,mimic
1,3,3,mimic_limenitis,0,two,mimic
1,3,4,mimic_limenitis,0,two,mimic
1,3,5,mimic_limenitis,0,two,mimic
1,3,6,mimic_limenitis,0,two,mimic
1,3,7,mimic_limenitis,0,two,mimic
1,3,8,mimic_limenitis,0,two,mimic
1,3,9,mimic_limenitis,0,two,mimic
1,3,10,mimic_limenitis,0,two,mimic
1,3,11,mimic_limenitis,0,two,mimic
1,3,12,mimic_limenitis,0,two,mimic
1,3,13,mimic_limenitis,0,two,mimic
1,3,14,mimic_limenitis,0,two,mimic
1,3,15,mimic_limenitis,0,two,mimic
1,3,16,mimic_limenitis,0,two,mimic
1,3,17,mimic_limenitis,0,two,mimic
1,3,18,mimic_limenitis,0,two,mimic
1,3,19,mimic_limenitis,0,two,mimic
1,3,20,mimic_limenitis,0,two,mimic
1,3,21,mimic_limenitis,0,two,mimic
1,3,22,mimic_limenitis,0,two,mimic
1,3,23,mimic_limenitis,0,two,mimic
1,3,24,mimic_limenitis,0,two,mimic
1,3,25,mimic_limenitis,0,two,mimic
1,3,1,mimic_junonia,0,two,mimic
1,3,2,mimic_junonia,0,two,mimic
1,3,3,mimic_junonia,0,two,mimic
1,3,4,mimic_junonia,0,two,mimic
1,3,5,mimic_junonia,0,two,mimic
1,3,6,mimic_junonia,0,two,mimic
1,3,7,mimic_junonia,0,two,mimic
1,3,8,mimic_junonia,0,two,mimic
1,3,9,mimic_junonia,0,two,mimic
1,3,10,mimic_junonia,0,two,mimic
1,3,11,mimic_junonia,0,two,mimic
1,3,12,mimic_junonia,0,two,mimic
1,3,13,mimic_junonia,0,two,mimic
1,3,14,mimic_junonia,0,two,mimic
1,3,15,mimic_junonia,0,two,mimic
1,3,16,mimic_junonia,0,two,mimic
1,3,17,mimic_junonia,0,two,mimic
1,3,18,mimic_junonia,0,two,mimic
1,3,19,mimic_junonia,0,two,mimic
1,3,20,mimic_junonia,0,two,mimic
1,3,21,mimic_junonia,0,two,mimic
1,3,22,mimic_junonia,0,two,mimic
1,3,23,mimic_junonia,0,two,mimic
1,3,24,mimic_junonia,0,two,mimic
1,3,25,mimic_junonia,0,two,mimic
1,4,1,mimic_limenitis,0,two,mimic
1,4,2,mimic_limenitis,0,two,mimic
1,4,3,mimic_limenitis,0,two,mimic
1,4,4,mimic_limenitis,0,two,mimic
1,4,5,mimic_limenitis,0,two,mimic
1,4,6,mimic_limenitis,0,two,mimic
1,4,7,mimic_limenitis,0,two,mimic
1,4,8,mimic_limenitis,0,two,mimic
1,4,9,mimic_limenitis,0,two,mimic
1,4,10,mimic_limenitis,0,two,mimic
1,4,11,mimic_limenitis,0,two,mimic
1,4,12,mimic_limenitis,0,two,mimic
1,4,13,mimic_limenitis,0,two,mimic
1,4,14,mimic_limenitis,0,two,mimic
1,4,15,mimic_limenitis,0,two,mimic
1,4,16,mimic_limenitis,0,two,mimic
1,4,17,mimic_limenitis,0,two,mimic
1,4,18,mimic_limenitis,0,two,mimic
1,4,19,mimic_limenitis,0,two,mimic
1,4,20,mimic_limenitis,0,two,mimic
1,4,21,mimic_limenitis,0,two,mimic
1,4,22,mimic_limenitis,0,two,mimic
1,4,23,mimic_limenitis,0,two,mimic
1,4,24,mimic_limenitis,0,two,mimic
1,4,25,mimic_limenitis,0,two,mimic
1,4,1,mimic_junonia,0,two,mimic
1,4,2,mimic_junonia,0,two,mimic
1,4,3,mimic_junonia,0,two,mimic
1,4,4,mimic_junonia,0,two,mimic
1,4,5,mimic_junonia,0,two,mimic
1,4,6,mimic_junonia,0,two,mimic
1,4,7,mimic_junonia,0,two,mimic
1,4,8,mimic_junonia,0,two,mimic
1,4,9,mimic_junonia,0,two,mimic
1,4,10,mimic_junonia,0,two,mimic
1,4,11,mimic_junonia,0,two,mimic
1,4,12,mimic_junonia,0,two,mimic
1,4,13,mimic_junonia,0,two,mimic
1,4,14,mimic_junonia,0,two,mimic
1,4,15,mimic_junonia,0,two,mimic
1,4,16,mimic_junonia,0,two,mimic
1,4,17,mimic_junonia,0,two,mimic
1,4,18,mimic_junonia,0,two,mimic
1,4,19,mimic_junonia,0,two,mimic
1,4,20,mimic_junonia,0,two,mimic
1,4,21,mimic_junonia,0,two,mimic
1,4,22,mimic_junonia,0,two,mimic
1,4,23,mimic_junonia,0,two,mimic
1,4,24,mimic_junonia,0,two,mimic
1,4,25,mimic_junonia,0,two,mimic
1,5,1,mimic_limenitis,0,two,mimic
1,5,2,mimic_limenitis,0,two,mimic
1,5,3,mimic_limenitis,0,two,mimic
1,5,4,mimic_limenitis,0,two,mimic
1,5,5,mimic_limenitis,0,two,mimic
1,5,6,mimic_limenitis,0,two,mimic
1,5,7,mimic_limenitis,0,two,mimic
1,5,8,mimic_limenitis,0,two,mimic
1,5,9,mimic_limenitis,0,two,mimic
1,5,10,mimic_limenitis,0,two,mimic
1,5,11,mimic_limenitis,0,two,mimic
1,5,12,mimic_limenitis,0,two,mimic
1,5,13,mimic_limenitis,0,two,mimic
1,5,14,mimic_limenitis,0,two,mimic
1,5,15,mimic_limenitis,0,two,mimic
1,5,16,mimic_limenitis,0,two,mimic
1,5,17,mimic_limenitis,0,two,mimic
1,5,18,mimic_limenitis,0,two,mimic
1,5,19,mimic_limenitis,0,two,mimic
1,5,20,mimic_limenitis,0,two,mimic
1,5,21,mimic_limenitis,0,two,mimic
1,5,22,mimic_limenitis,0,two,mimic
1,5,23,mimic_limenitis,0,two,mimic
1,5,24,mimic_limenitis,0,two,mimic
1,5,25,mimic_limenitis,0,two,mimic
1,5,1,mimic_junonia,0,two,mimic
1,5,2,mimic_junonia,0,two,mimic
1,5,3,mimic_junonia,0,two,mimic
1,5,4,mimic_junonia,0,two,mimic
1,5,5,mimic_junonia,0,two,mimic
1,5,6,mimic_junonia,0,two,mimic
1,5,7,mimic_junonia,0,two,mimic
1,5,8,mimic_junonia,0,two,mimic
1,5,9,mimic_junonia,0,two,mimic
1,5,10,mimic_junonia,0,two,mimic
1,5,11,mimic_junonia,0,two,mimic
1,5,12,mimic_junonia,0,two,mimic
1,5,13,mimic_junonia,0,two,mimic
1,5,14,mimic_junonia,0,two,mimic
1,5,15,mimic_junonia,0,two,mimic
1,5,16,mimic_junonia,0,two,mimic
1,5,17,mimic_junonia,0,two,mimic
1,5,18,mimic_junonia,0,two,mimic
1,5,19,mimic_junonia,0,two,mimic
1,5,20,mimic_junonia,0,two,mimic
1,5,21,mimic_junonia,0,two,mimic
1,5,22,mimic_junonia,0,two,mimic
1,5,23,mimic_junonia,0,two,mimic
1,5,24,mimic_junonia,0,two,mimic
1,5,25,mimic_junonia,0,two,mimic
1,6,1,mimic_limenitis,0,two,mimic
1,6,2,mimic_limenitis,0,two,mimic
1,6,3,mimic_limenitis,0,two,mimic
1,6,4,mimic_limenitis,0,two,mimic
1,6,5,mimic_limenitis,0,two,mimic
1,6,6,mimic_limenitis,0,two,mimic
1,6,7,mimic_limenitis,0,two,mimic
1,6,8,mimic_limenitis,0,two,mimic
1,6,9,mimic_limenitis,0,two,mimic
1,6,10,mimic_limenitis,0,two,mimic
1,6,11,mimic_limenitis,0,two,mimic
1,6,12,mimic_limenitis,0,two,mimic
1,6,13,mimic_limenitis,0,two,mimic
1,6,14,mimic_limenitis,0,two,mimic
1,6,15,mimic_limenitis,0,two,mimic
1,6,16,mimic_limenitis,0,two,mimic
1,6,17,mimic_limenitis,0,two,mimic
1,6,18,mimic_limenitis,0,two,mimic
1,6,19,mimic_limenitis,0,two,mimic
1,6,20,mimic_limenitis,0,two,mimic
1,6,21,mimic_limenitis,0,two,mimic
1,6,22,mimic_limenitis,0,two,mimic
1,6,23,mimic_limenitis,0,two,mimic
1,6,24,mimic_limenitis,0,two,mimic
1,6,25,mimic_limenitis,0,two,mimic
1,6,1,mimic_junonia,0,two,mimic
1,6,2,mimic_junonia,0,two,mimic
1,6,3,mimic_junonia,0,two,mimic
1,6,4,mimic_junonia,0,two,mimic
1,6,5,mimic_junonia,0,two,mimic
1,6,6,mimic_junonia,0,two,mimic
1,6,7,mimic_junonia,0,two,mimic
1,6,8,mimic_junonia,0,two,mimic
1,6,9,mimic_junonia,0,two,mimic
1,6,10,mimic_junonia,0,two,mimic
1,6,11,mimic_junonia,0,two,mimic
1,6,12,mimic_junonia,0,two,mimic
1,6,13,mimic_junonia,0,two,mimic
1,6,14,mimic_junonia,0,two,mimic
1,6,15,mimic_junonia,0,two,mimic
1,6,16,mimic_junonia,0,two,mimic
1,6,17,mimic_junonia,0,two,mimic
1,6,18,mimic_junonia,0,two,mimic
1,6,19,mimic_junonia,0,two,mimic
1,6,20,mimic_junonia,0,two,mimic
1,6,21,mimic_junonia,0,two,mimic
1,6,22,mimic_junonia,0,two,mimic
1,6,23,mimic_junonia,0,two,mimic
1,6,24,mimic_junonia,0,two,mimic
1,6,25,mimic_junonia,0,two,mimic
1,7,1,mimic_limenitis,0,two,mimic
1,7,2,mimic_limenitis,0,two,mimic
1,7,3,mimic_limenitis,0,two,mimic
1,7,4,mimic_limenitis,0,two,mimic
1,7,5,mimic_limenitis,0,two,mimic
1,7,6,mimic_limenitis,0,two,mimic
1,7,7,mimic_limenitis,0,two,mimic
1,7,8,mimic_limenitis,0,two,mimic
1,7,9,mimic_limenitis,0,two,mimic
1,7,10,mimic_limenitis,0,two,mimic
1,7,11,mimic_limenitis,0,two,mimic
1,7,12,mimic_limenitis,0,two,mimic
1,7,13,mimic_limenitis,0,two,mimic
1,7,14,mimic_limenitis,0,two,mimic
1,7,15,mimic_limenitis,0,two,mimic
1,7,16,mimic_limenitis,0,two,mimic
1,7,17,mimic_limenitis,0,two,mimic
1,7,18,mimic_limenitis,0,two,mimic
1,7,19,mimic_limenitis,0,two,mimic
1,7,20,mimic_limenitis,0,two,mimic
1,7,21,mimic_limenitis,0,two,mimic
1,7,22,mimic_limenitis,0,two,mimic
1,7,23,mimic_limenitis,0,two,mimic
1,7,24,mimic_limenitis,0,two,mimic
1,7,25,mimic_limenitis,0,two,mimic
1,7,1,mimic_junonia,0,two,mimic
1,7,2,mimic_junonia,0,two,mimic
1,7,3,mimic_junonia,0,two,mimic
1,7,4,mimic_junonia,0,two,mimic
1,7,5,mimic_junonia,0,two,mimic
1,7,6,mimic_junonia,0,two,mimic
1,7,7,mimic_junonia,0,two,mimic
1,7,8,mimic_junonia,0,two,mimic
1,7,9,mimic_junonia,0,two,mimic
1,7,10,mimic_junonia,0,two,mimic
1,7,11,mimic_junonia,0,two,mimic
1,7,12,mimic_junonia,0,two,mimic
1,7,13,mimic_junonia,0,two,mimic
1,7,14,mimic_junonia,0,two,mimic
1,7,15,mimic_junonia,0,two,mimic
1,7,16,mimic_junonia,0,two,mimic
1,7,17,mimic_junonia,0,two,mimic
1,7,18,mimic_junonia,0,two,mimic
1,7,19,mimic_junonia,0,two,mimic
1,7,20,mimic_junonia,0,two,mimic
1,7,21,mimic_junonia,0,two,mimic
1,7,22,mimic_junonia,0,two,mimic
1,7,23,mimic_junonia,0,two,mimic
1,7,24,mimic_junonia,0,two,mimic
1,7,25,mimic_junonia,0,two,mimic
1,8,1,mimic_limenitis,0,two,mimic
1,8,2,mimic_limenitis,0,two,mimic
1,8,3,mimic_limenitis,0,two,mimic
1,8,4,mimic_limenitis,0,two,mimic
1,8,5,mimic_limenitis,0,two,mimic
1,8,6,mimic_limenitis,0,two,mimic
1,8,7,mimic_limenitis,0,two,mimic
1,8,8,mimic_limenitis,0,two,mimic
1,8,9,mimic_limenitis,0,two,mimic
1,8,10,mimic_limenitis,0,two,mimic
1,8,11,mimic_limenitis,0,two,mimic
1,8,12,mimic_limenitis,0,two,mimic
1,8,13,mimic_limenitis,0,two,mimic
1,8,14,mimic_limenitis,0,two,mimic
1,8,15,mimic_limenitis,0,two,mimic
1,8,16,mimic_limenitis,0,two,mimic
1,8,17,mimic_limenitis,0,two,mimic
1,8,18,mimic_limenitis,0,two,mimic
1,8,19,mimic_limenitis,0,two,mimic
1,8,20,mimic_limenitis,0,two,mimic
1,8,21,mimic_limenitis,0,two,mimic
1,8,22,mimic_limenitis,0,two,mimic
1,8,23,mimic_limenitis,0,two,mimic
1,8,24,mimic_limenitis,0,two,mimic
1,8,25,mimic_limenitis,0,two,mimic
1,8,1,mimic_junonia,0,two,mimic
1,8,2,mimic_junonia,0,two,mimic
1,8,3,mimic_junonia,0,two,mimic
1,8,4,mimic_junonia,0,two,mimic
1,8,5,mimic_junonia,0,two,mimic
1,8,6,mimic_junonia,0,two,mimic
1,8,7,mimic_junonia,0,two,mimic
1,8,8,mimic_junonia,0,two,mimic
1,8,9,mimic_junonia,0,two,mimic
1,8,10,mimic_junonia,0,two,mimic
1,8,11,mimic_junonia,0,two,mimic
1,8,12,mimic_junonia,0,two,mimic
1,8,13,mimic_junonia,0,two,mimic
1,8,14,mimic_junonia,0,two,mimic
1,8,15,mimic_junonia,0,two,mimic
1,8,16,mimic_junonia,0,two,mimic
1,8,17,mimic_junonia,0,two,mimic
1,8,18,mimic_junonia,0,two,mimic
1,8,19,mimic_junonia,0,two,mimic
1,8,20,mimic_junonia,0,two,mimic
1,8,21,mimic_junonia,0,two,mimic
1,8,22,mimic_junonia,0,two,mimic
1,8,23,mimic_junonia,0,two,mimic
1,8,24,mimic_junonia,0,two,mimic
1,8,25,mimic_junonia,0,two,mimic
1,9,1,mimic_limenitis,0,two,mimic
1,9,2,mimic_limenitis,0,two,mimic
1,9,3,mimic_limenitis,0,two,mimic
1,9,4,mimic_limenitis,0,two,mimic
1,9,5,mimic_limenitis,0,two,mimic
1,9,6,mimic_limenitis,0,two,mimic
1,9,7,mimic_limenitis,0,two,mimic
1,9,8,mimic_limenitis,0,two,mimic
1,9,9,mimic_limenitis,0,two,mimic
1,9,10,mimic_limenitis,0,two,mimic
1,9,11,mimic_limenitis,0,two,mimic
1,9,12,mimic_limenitis,0,two,mimic
1,9,13,mimic_limenitis,0,two,mimic
1,9,14,mimic_limenitis,0,two,mimic
1,9,15,mimic_limenitis,0,two,mimic
1,9,16,mimic_limenitis,0,two,mimic
1,9,17,mimic_limenitis,0,two,mimic
1,9,18,mimic_limenitis,0,two,mimic
1,9,19,mimic_limenitis,0,two,mimic
1,9,20,mimic_limenitis,0,two,mimic
1,9,21,mimic_limenitis,0,two,mimic
1,9,22,mimic_limenitis,0,two,mimic
1,9,23,mimic_limenitis,0,two,mimic
1,9,24,mimic_limenitis,0,two,mimic
1,9,25,mimic_limenitis,0,two,mimic
1,9,1,mimic_junonia,0,two,mimic
1,9,2,mimic_junonia,0,two,mimic
1,9,3,mimic_junonia,0,two,mimic
1,9,4,mimic_junonia,0,two,mimic
1,9,5,mimic_junonia,0,two,mimic
1,9,6,mimic_junonia,0,two,mimic
1,9,7,mimic_junonia,0,two,mimic
1,9,8,mimic_junonia,0,two,mimic
1,9,9,mimic_junonia,0,two,mimic
1,9,10,mimic_junonia,0,two,mimic
1,9,11,mimic_junonia,0,two,mimic
1,9,12,mimic_junonia,0,two,mimic
1,9,13,mimic_junonia,0,two,mimic
1,9,14,mimic_junonia,0,two,mimic
1,9,15,mimic_junonia,0,two,mimic
1,9,16,mimic_junonia,0,two,mimic
1,9,17,mimic_junonia,0,two,mimic
1,9,18,mimic_junonia,0,two,mimic
1,9,19,mimic_junonia,0,two,mimic
1,9,20,mimic_junonia,0,two,mimic
1,9,21,mimic_junonia,0,two,mimic
1,9,22,mimic_junonia,0,two,mimic
1,9,23,mimic_junonia,0,two,mimic
1,9,24,mimic_junonia,0,two,mimic
1,9,25,mimic_junonia,0,two,mimic
